word,politics,religious,sports,entertainment
ভূমি,-12.641600215834359,-11.109613036804832,-12.71188202835209,-11.728133100306218
মদিনা,0.0,-11.69457553752599,0.0,0.0
মুনাওয়ার,0.0,-12.694575537525989,0.0,0.0
ধন্য,0.0,-12.694575537525989,0.0,0.0
পাপ,0.0,-10.372647442638627,0.0,-12.728133100306218
আকর,0.0,-12.694575537525989,0.0,-12.728133100306218
শিরক,0.0,-12.694575537525989,0.0,0.0
কুফর,0.0,-12.694575537525989,0.0,0.0
তীর্থস্থান,0.0,-12.694575537525989,0.0,0.0
বাক্কা,0.0,-12.694575537525989,0.0,0.0
নগরী,0.0,-11.69457553752599,0.0,0.0
রূপান্তরিত,0.0,-12.694575537525989,0.0,0.0
পরশ,0.0,-12.694575537525989,0.0,0.0
স্বল্পমূল্য,0.0,-12.694575537525989,0.0,0.0
কাপড়,0.0,-12.694575537525989,0.0,0.0
গিলাফ,0.0,-12.694575537525989,0.0,0.0
বু,-9.471675214392045,-9.235143918888692,-8.711882028352088,-9.26870148166892
জড়ানোর,0.0,-12.694575537525989,0.0,0.0
শব,0.0,-10.372647442638627,-12.71188202835209,-10.406205005418855
কদর,0.0,-10.109613036804832,0.0,0.0
আমলসমূহ,0.0,-12.694575537525989,0.0,0.0
নফল,0.0,-11.109613036804832,0.0,0.0
নামাজতাহিয়্যাতুল,0.0,-12.694575537525989,0.0,0.0
অজু,0.0,-11.69457553752599,0.0,0.0
দুখুলিল,0.0,-12.694575537525989,0.0,0.0
মাসজিদ,0.0,-12.694575537525989,0.0,0.0
আউওয়াবিন,0.0,-12.694575537525989,0.0,0.0
তাহাজ্জুদ,0.0,-12.694575537525989,0.0,0.0
ছলাতুত,0.0,-12.694575537525989,0.0,0.0
তাসবিহ,0.0,-11.69457553752599,0.0,0.0
তাওব,0.0,-11.109613036804832,0.0,0.0
নামাজ,0.0,-9.887220615468385,0.0,0.0
সলাতুল,0.0,-12.694575537525989,0.0,0.0
হাজাত,0.0,-12.694575537525989,0.0,0.0
সলাতুশ,0.0,-12.694575537525989,0.0,0.0
শোকর,0.0,-12.694575537525989,0.0,0.0
সু,-8.834245293776753,-7.887220615468385,-8.126919527630932,-7.406205005418855
দুখান,0.0,-12.694575537525989,0.0,0.0
মুজ্যাম্মিল,0.0,-12.694575537525989,0.0,0.0
মুদ্দাচ্ছির,0.0,-12.694575537525989,0.0,0.0
ইয়াসিন,0.0,-12.694575537525989,0.0,0.0
তহা,0.0,-12.694575537525989,0.0,0.0
ফজিলত,0.0,-12.694575537525989,0.0,0.0
দরুদ,0.0,-12.694575537525989,0.0,0.0
শরিফ,0.0,-12.694575537525989,0.0,-12.728133100306218
তাওবা,0.0,-11.69457553752599,0.0,0.0
ইস্তিগফ,0.0,-12.694575537525989,0.0,0.0
অধিক,-12.641600215834359,-11.109613036804832,0.0,-12.728133100306218
কালাম,0.0,-11.69457553752599,0.0,0.0
তাহলিল,0.0,-12.694575537525989,0.0,0.0
জিকির,0.0,-12.694575537525989,0.0,0.0
আসক,0.0,-12.694575537525989,0.0,0.0
আশু,0.0,-9.694575537525989,0.0,0.0
অন্যতম,0.0,-11.109613036804832,-12.71188202835209,-10.728133100306216
গুরুত্বপূর্ণ,0.0,-11.69457553752599,-12.71188202835209,-11.728133100306218
দশম,0.0,-12.694575537525989,0.0,0.0
ইসলামি,0.0,-11.69457553752599,0.0,0.0
পরিভাষা,0.0,-11.69457553752599,0.0,0.0
মহররম,0.0,-9.887220615468385,0.0,0.0
চান্দ্রবর্ষ,0.0,-12.694575537525989,0.0,0.0
সম্মানিত,0.0,-11.69457553752599,0.0,0.0
সৃষ্,0.0,-11.69457553752599,-12.71188202835209,-12.728133100306218
আশুর,0.0,-10.694575537525989,0.0,0.0
সংঘটিত,0.0,-12.694575537525989,0.0,0.0
মর্যাদাবান,0.0,-12.694575537525989,0.0,0.0
মাহাত্ম্যপূর্ণ,0.0,-12.694575537525989,0.0,0.0
স্মরণী,0.0,-11.69457553752599,0.0,0.0
বরণী,0.0,-12.694575537525989,0.0,0.0
মুসলমান,0.0,-9.694575537525989,0.0,0.0
রোজা,0.0,-9.887220615468385,0.0,0.0
ফরজ,0.0,-11.69457553752599,0.0,0.0
হিজরি,0.0,-11.69457553752599,0.0,0.0
শাবান,0.0,-12.694575537525989,0.0,0.0
রমজান,0.0,-12.694575537525989,0.0,0.0
হিজরত,0.0,-12.694575537525989,0.0,0.0
রাসুলুল্লাহ,0.0,-12.694575537525989,0.0,0.0
ইহুদি,-12.641600215834359,-11.109613036804832,0.0,0.0
এদিন,0.0,-10.694575537525989,0.0,0.0
প্রি,0.0,-10.372647442638627,-11.71188202835209,-9.558208098863904
রোজ,-12.641600215834359,-9.694575537525989,0.0,-11.14317059958506
চাই,0.0,-12.694575537525989,-10.389953933464724,-12.728133100306218
পার,-8.249282793055597,-9.887220615468385,-8.188320072295074,-8.821242504697699
মুসা,0.0,-12.694575537525989,0.0,0.0
সিনা,-9.834245293776753,-10.372647442638627,0.0,0.0
আল্লাহর,0.0,-9.694575537525989,0.0,0.0
তাওরাত,0.0,-12.694575537525989,0.0,0.0
বনি,0.0,-11.69457553752599,0.0,0.0
ইসরাইল,0.0,-11.69457553752599,0.0,0.0
ফেরাউন,0.0,-11.69457553752599,0.0,0.0
জুলুম,0.0,-12.694575537525989,0.0,0.0
উদ্ধ,0.0,-11.69457553752599,0.0,0.0
লোহিত,0.0,-12.694575537525989,0.0,0.0
সাগর,0.0,-11.109613036804832,0.0,0.0
অতিক্রম,0.0,-12.694575537525989,0.0,-12.728133100306218
সলিলসমাধি,0.0,-12.694575537525989,0.0,0.0
ঘট,-10.641600215834357,-9.887220615468385,-11.71188202835209,-9.728133100306216
করিম,0.0,-12.694575537525989,0.0,-12.728133100306218
সাহাবি,0.0,-12.694575537525989,0.0,0.0
নির্দেশ,-12.641600215834359,-9.887220615468385,0.0,-10.406205005418855
তোম,0.0,-11.109613036804832,0.0,0.0
ব্যতিক্রম,0.0,-12.694575537525989,0.0,0.0
করো,0.0,-12.694575537525989,0.0,0.0
রাখো,0.0,-12.694575537525989,0.0,0.0
অর্থাৎ,0.0,-10.694575537525989,0.0,0.0
৯,-10.641600215834357,-10.694575537525989,-9.389953933464724,-10.406205005418855
১১,0.0,-11.109613036804832,-11.126919527630932,-12.728133100306218
মিলি,0.0,-12.694575537525989,-10.12691952763093,-10.728133100306216
সাদৃশ্য,0.0,-10.372647442638627,0.0,0.0
মহানবী,0.0,-12.694575537525989,0.0,0.0
ওফাত,0.0,-12.694575537525989,0.0,0.0
অর্ধশতাব্দী,0.0,-12.694575537525989,0.0,0.0
৬১,0.0,-12.694575537525989,0.0,0.0
হিজরির,0.0,-12.694575537525989,0.0,0.0
অসম,0.0,-11.109613036804832,-11.71188202835209,-10.728133100306216
হোসাইন,0.0,-11.69457553752599,0.0,0.0
শাহাদতবরণ,0.0,-12.694575537525989,0.0,0.0
শাহাদত,0.0,-11.69457553752599,0.0,0.0
কুফাবাসীর,0.0,-12.694575537525989,0.0,0.0
উদ্দেশ,0.0,-11.69457553752599,-12.71188202835209,0.0
সারসংক্ষেপ,0.0,-12.694575537525989,0.0,0.0
শাসক,0.0,-12.694575537525989,0.0,0.0
অত্যাচ,0.0,-11.69457553752599,0.0,0.0
সীমা,0.0,-11.109613036804832,0.0,0.0
প্রতিশ্রুতি,0.0,-12.694575537525989,0.0,0.0
ভঙ্গ,0.0,-12.694575537525989,0.0,0.0
সুন্না,0.0,-12.694575537525989,0.0,0.0
নববির,0.0,-12.694575537525989,0.0,0.0
বিরোধিতা,0.0,-12.694575537525989,0.0,0.0
অন্যায়ভাব,0.0,-12.694575537525989,0.0,0.0
শক্তি,0.0,-9.887220615468385,-12.71188202835209,-12.728133100306218
প্রয়োগ,0.0,-12.694575537525989,-11.71188202835209,0.0
চালা,-12.641600215834359,-12.694575537525989,0.0,-12.728133100306218
দেখেশুন,0.0,-12.694575537525989,0.0,0.0
প্রতিবাদ,0.0,-11.69457553752599,0.0,0.0
আল্লাহ,0.0,-8.050719347751265,0.0,0.0
পরিণাম,0.0,-12.694575537525989,0.0,0.0
ভালো,0.0,-10.109613036804832,-9.389953933464724,-8.14317059958506
আল,-8.834245293776753,-7.171013581468976,-11.71188202835209,-9.027693382165124
বিদায়া,0.0,-12.694575537525989,0.0,0.0
নিহায়া,0.0,-12.694575537525989,0.0,0.0
অষ্টম,0.0,-12.694575537525989,0.0,0.0
খণ্ড,0.0,-12.694575537525989,0.0,0.0
মুহাম্মাদ,0.0,-11.69457553752599,0.0,0.0
ইবন,0.0,-11.109613036804832,0.0,-12.728133100306218
কাসির,0.0,-11.69457553752599,0.0,0.0
রহ,-8.734709620225837,-8.60711269627565,-9.389953933464724,-10.14317059958506
মসজিদ,0.0,-9.694575537525989,-12.71188202835209,0.0
পুণঃনির্মাণ,0.0,-12.694575537525989,0.0,0.0
সীমান্ত,0.0,-12.694575537525989,0.0,0.0
অজুহা,0.0,-12.694575537525989,0.0,0.0
নির্মাণ,0.0,-9.887220615468385,0.0,-11.728133100306218
বাঁধা,0.0,-12.694575537525989,0.0,-12.728133100306218
ভারতী,0.0,-11.109613036804832,-10.711882028352088,-11.14317059958506
বিএসএফ,0.0,-11.109613036804832,0.0,0.0
২০১১,0.0,-12.694575537525989,-12.71188202835209,0.0
মসজি,0.0,-9.372647442638627,-12.71188202835209,0.0
নকশা,0.0,-11.69457553752599,0.0,0.0
২৯শ,0.0,-12.694575537525989,0.0,0.0
এপ্রিল,0.0,-11.69457553752599,0.0,-12.728133100306218
দোতলা,0.0,-11.69457553752599,0.0,0.0
ব্য,-8.393672702390772,-8.302258114747229,-8.541957026909776,-9.26870148166892
চল,-12.641600215834359,-9.887220615468385,-10.711882028352088,-7.773936789919342
জানালা,0.0,-12.694575537525989,0.0,-12.728133100306218
গ্লাস,0.0,-12.694575537525989,0.0,0.0
লাগালো,0.0,-12.694575537525989,0.0,0.0
আকস্মিকভাব,0.0,-12.694575537525989,0.0,0.0
আসা,-11.641600215834359,-11.69457553752599,-11.126919527630932,-10.728133100306216
আসাদুল,0.0,-12.694575537525989,0.0,0.0
জন্ম,-12.641600215834359,-9.524650536083678,-11.71188202835209,-10.14317059958506
কেরামতিয়া,0.0,-12.694575537525989,0.0,0.0
হুজুর,0.0,-12.694575537525989,0.0,0.0
মাজ,-12.641600215834359,-8.994135819384896,-12.71188202835209,-10.406205005418855
ঘির,0.0,-11.69457553752599,0.0,-12.728133100306218
নারীপুরুষ,0.0,-12.694575537525989,0.0,0.0
আলদা,0.0,-11.109613036804832,0.0,0.0
আলদাভাব,0.0,-12.694575537525989,0.0,0.0
সমাবেত,0.0,-12.694575537525989,0.0,0.0
দেখলাম,0.0,-12.694575537525989,0.0,0.0
প্রবেশ,0.0,-12.694575537525989,0.0,-12.728133100306218
মান,-8.182168597197059,-7.022150195554493,-8.011442310210995,-7.113423256191009
মর্যাদাশীল,0.0,-12.694575537525989,0.0,0.0
যেহেতু,0.0,-11.69457553752599,0.0,-12.728133100306218
রজনী,0.0,-12.694575537525989,0.0,0.0
স্বাভাবিক,-12.641600215834359,-12.694575537525989,0.0,-10.728133100306216
তুলনা,-12.641600215834359,-12.694575537525989,-12.71188202835209,0.0
দরস,0.0,-12.694575537525989,0.0,0.0
তিরমিজী,0.0,-12.694575537525989,0.0,0.0
খন্ড২,0.0,-12.694575537525989,0.0,0.0
পৃষ্ঠা৬৩৩,0.0,-12.694575537525989,0.0,0.0
আলেম,0.0,-12.694575537525989,0.0,0.0
গুনাহ,0.0,-12.694575537525989,0.0,0.0
অবাধ্যত,0.0,-12.694575537525989,0.0,0.0
ছিলো,-12.641600215834359,-11.109613036804832,0.0,0.0
ইবাদত,0.0,-12.694575537525989,0.0,0.0
তায়াল,0.0,-12.694575537525989,0.0,0.0
রাত্রি,0.0,-12.694575537525989,0.0,0.0
একমাত্র,0.0,-9.887220615468385,0.0,0.0
উম্ম,0.0,-11.109613036804832,0.0,0.0
মুহাম্মাদী,0.0,-12.694575537525989,0.0,0.0
সাএর,0.0,-12.694575537525989,0.0,0.0
বৈশিষ্ট্য,0.0,-11.69457553752599,0.0,0.0
উম্মত,0.0,-12.694575537525989,0.0,0.0
মর্যাদা,0.0,-11.109613036804832,0.0,0.0
তাফসির,0.0,-12.694575537525989,0.0,0.0
একদিন,0.0,-12.694575537525989,-12.71188202835209,-12.728133100306218
করীম,0.0,-12.694575537525989,0.0,0.0
সাহাবা,0.0,-12.694575537525989,0.0,0.0
কেরাম,0.0,-11.69457553752599,0.0,0.0
বনী,0.0,-12.694575537525989,0.0,0.0
কতক,0.0,-12.694575537525989,0.0,0.0
বুজুর্গ,0.0,-12.694575537525989,0.0,0.0
নেক,-12.641600215834359,-10.694575537525989,-11.71188202835209,-11.728133100306218
আমল,0.0,-11.69457553752599,-12.71188202835209,0.0
হায়াত,0.0,-12.694575537525989,0.0,-12.728133100306218
করেছিলো,0.0,-11.69457553752599,0.0,0.0
জীবন,0.0,-11.109613036804832,0.0,-10.406205005418855
ইবাদ,0.0,-11.69457553752599,0.0,0.0
চান্দ্র,0.0,-11.69457553752599,0.0,0.0
পঞ্জিকায়,0.0,-11.69457553752599,0.0,0.0
ঈদুল,0.0,-10.372647442638627,0.0,-12.728133100306218
আযহা,0.0,-10.694575537525989,0.0,0.0
জ্বিলহজ্জ,0.0,-11.69457553752599,0.0,0.0
গ্রেগরীয়,0.0,-12.694575537525989,0.0,0.0
ভিন্ন,0.0,-11.69457553752599,0.0,-12.728133100306218
সাধারণত,0.0,-11.109613036804832,0.0,0.0
আরেক,0.0,-12.694575537525989,-10.12691952763093,-11.728133100306218
কম,-7.941160497693265,-9.524650536083678,-10.12691952763093,-10.14317059958506
ঈ,0.0,-7.836594542398417,0.0,-12.728133100306218
স্থানীয়ভাব,0.0,-12.694575537525989,0.0,0.0
চাঁদ,0.0,-12.694575537525989,0.0,0.0
আরবসহ,0.0,-12.694575537525989,0.0,0.0
মধ্যপ্রাচ্য,0.0,-10.694575537525989,0.0,0.0
আজহা,0.0,-10.694575537525989,0.0,0.0
উদযাপন,0.0,-11.69457553752599,0.0,0.0
পরদিন,0.0,-12.694575537525989,0.0,0.0
মুসলিম,0.0,-9.887220615468385,0.0,0.0
উৎসব,0.0,-9.372647442638627,-12.71188202835209,-11.14317059958506
পালিত,0.0,-12.694575537525989,0.0,0.0
উম্মাহ,0.0,-12.694575537525989,0.0,0.0
শান্তি,0.0,-10.372647442638627,0.0,-11.14317059958506
মধ্যপ্রাচ্যসহ,0.0,-12.694575537525989,0.0,0.0
উদযাপিত,0.0,-11.69457553752599,0.0,0.0
জামাত,0.0,-12.694575537525989,0.0,0.0
মুসল্,0.0,-11.69457553752599,0.0,0.0
পশু,0.0,-10.694575537525989,0.0,0.0
কুরবানীর,0.0,-12.694575537525989,0.0,0.0
ঈদ,0.0,-9.372647442638627,0.0,-12.728133100306218
জোরদ,0.0,-12.694575537525989,0.0,0.0
অপ্রীতিকর,0.0,-12.694575537525989,0.0,-12.728133100306218
যেনো,0.0,-12.694575537525989,0.0,0.0
সেজন্য,0.0,-12.694575537525989,0.0,0.0
বাহিনীর,0.0,-12.694575537525989,0.0,0.0
সতর্ক,-12.641600215834359,-12.694575537525989,0.0,-12.728133100306218
রয়,-11.056637715113201,-11.69457553752599,-10.12691952763093,-11.14317059958506
সংবাদমাধ্যম,0.0,-12.694575537525989,-12.71188202835209,0.0
আনন্দ,0.0,-10.694575537525989,-12.71188202835209,-11.728133100306218
উদ্দীপনা,0.0,-12.694575537525989,0.0,0.0
কানাডা,0.0,-12.694575537525989,0.0,-11.728133100306218
ইন্দোনেশিয়া,0.0,-12.694575537525989,0.0,0.0
মালয়েশিয়াসহ,0.0,-12.694575537525989,0.0,0.0
ঈদউলআযহা,0.0,-11.109613036804832,0.0,0.0
কেনাকা,0.0,-11.69457553752599,0.0,0.0
ব্যস্ত,0.0,-10.694575537525989,0.0,0.0
কুরবানী,0.0,-8.994135819384896,0.0,0.0
এতো,0.0,-12.694575537525989,0.0,0.0
আনন্,0.0,-10.372647442638627,-11.71188202835209,-11.14317059958506
মহান,0.0,-10.109613036804832,0.0,0.0
আল্লাহ্‌র,0.0,-11.69457553752599,0.0,0.0
আব্দুল্লাহ,0.0,-12.694575537525989,0.0,0.0
কুত,0.0,-12.694575537525989,0.0,0.0
বর্ণিত,0.0,-11.109613036804832,0.0,0.0
প্রিয়,0.0,-11.69457553752599,0.0,0.0
সাঃ,0.0,-12.694575537525989,0.0,0.0
বলেছেনঃ,0.0,-12.694575537525989,0.0,0.0
নিকট,0.0,-11.69457553752599,0.0,0.0
দিবস,0.0,-12.694575537525989,0.0,0.0
সমূহ,0.0,-11.109613036804832,0.0,0.0
মাঝ,-12.641600215834359,-11.69457553752599,0.0,-11.14317059958506
সবচেয়,0.0,-11.69457553752599,0.0,0.0
হোল,0.0,-11.69457553752599,0.0,0.0
কোরবানীর,0.0,-11.109613036804832,0.0,0.0
তিনদিন,0.0,-12.694575537525989,0.0,0.0
কেনাকাট,0.0,-12.694575537525989,0.0,0.0
সকল,0.0,-9.109613036804832,-12.71188202835209,0.0
ব্যস্তত,0.0,-11.69457553752599,0.0,0.0
কিন্,0.0,-12.694575537525989,0.0,0.0
কেন,-9.471675214392045,-9.694575537525989,-12.71188202835209,-11.728133100306218
সম্পর্,-12.641600215834359,-9.887220615468385,-12.71188202835209,-11.14317059958506
উচিৎ,0.0,-12.694575537525989,0.0,-12.728133100306218
সামান্য,0.0,-11.109613036804832,0.0,0.0
ধারনা,0.0,-10.372647442638627,0.0,0.0
আজক,0.0,-12.694575537525989,-12.71188202835209,0.0
পোষ্ট,0.0,-12.694575537525989,0.0,0.0
পোষ্,0.0,-11.69457553752599,0.0,0.0
পরিচয়,0.0,-12.694575537525989,0.0,0.0
আরবী,0.0,-12.694575537525989,0.0,0.0
শব্দ,0.0,-12.694575537525989,0.0,-12.728133100306218
অতিশয়,0.0,-12.694575537525989,0.0,0.0
নিকটবর্তী,0.0,-12.694575537525989,0.0,0.0
শরীয়ত,0.0,-12.694575537525989,0.0,0.0
পরিভাষায়,0.0,-12.694575537525989,0.0,0.0
কোরবানী,0.0,-9.694575537525989,0.0,0.0
নির্দিষ্ট,0.0,-11.69457553752599,0.0,0.0
জন্তু,0.0,-11.69457553752599,0.0,0.0
আল্লাহপাক,0.0,-11.109613036804832,0.0,0.0
নৈকট্য,0.0,-12.694575537525989,0.0,0.0
সন্তুষ্,0.0,-11.69457553752599,0.0,0.0
সময়,0.0,-11.69457553752599,0.0,0.0
জবেহ,0.0,-11.69457553752599,0.0,0.0
ঐতিহাসিক,0.0,-12.694575537525989,0.0,0.0
পটভূমিঃ,0.0,-12.694575537525989,0.0,0.0
আল্লাহতায়ালা,0.0,-12.694575537525989,0.0,0.0
হযরত,0.0,-9.235143918888692,0.0,0.0
ইব্রাহিম,0.0,-12.694575537525989,0.0,0.0
আঃ,0.0,-9.109613036804832,0.0,0.0
অনেকব,0.0,-12.694575537525989,-12.71188202835209,0.0
পরীক্ষা,0.0,-10.694575537525989,0.0,0.0
পরীক্ষায়,0.0,-11.69457553752599,0.0,0.0
অত্যন্ত,0.0,-12.694575537525989,0.0,-12.728133100306218
সাথ,0.0,-10.694575537525989,0.0,-12.728133100306218
